,ID,Road,Community_Name,House_Type,Unit_Price,Listing_Price,Transaction_Cycle,Floor,Construction_Area,Oriented,Age,Renovation,Construction_struct,Elevator,Listing_Time
13,333.5107612306804,331.776193870278,333.5107612306804,326.6257380568975,333.5107612306804,333.5107612306804,0.8473684210526315,331.4209009952855,-0.7425149700598802,330.15776397515526,-1.375,331.7581079167257,325.38764965343415,328.62983091787436,333.5107612306804
14,334.06557850642787,333.7368496079829,334.06557850642787,332.620852402746,334.06557850642787,334.31267039747456,5.194736842105264,331.4209009952855,0.04790419161676647,330.15776397515526,-0.625,331.0303399702018,325.38764965343415,328.62983091787436,334.06557850642787
15,334.4177379748664,334.34350705441983,334.4177379748664,337.59796027911966,334.4177379748664,334.4177379748664,4.478947368421053,331.4209009952855,0.5508982035928144,330.15776397515526,0.125,340.03768973501417,342.5410349580253,339.80041906757464,334.4177379748664
16,333.4708941210458,333.4708941210458,333.4708941210458,326.6257380568975,333.4708941210458,333.4708941210458,0.13157894736842105,331.4209009952855,-0.33532934131736525,330.15776397515526,0.875,332.73232862096563,342.5410349580253,328.62983091787436,333.4708941210458
17,333.55062834031486,333.9166307935141,333.55062834031486,326.6257380568975,333.55062834031486,333.55062834031486,-0.33157894736842103,336.90164369034994,-0.7185628742514971,330.15776397515526,-0.625,332.73232862096563,325.38764965343415,328.62983091787436,333.55062834031486
18,334.5738841542684,334.9401282965075,333.4825799021018,337.59796027911966,334.5738841542684,334.5738841542684,0.5631578947368421,333.6799371398638,0.4790419161676647,330.15776397515526,0.2083333333333333,340.03768973501417,342.5410349580253,328.62983091787436,334.5738841542684
19,333.8828542539362,333.5912471395881,333.8828542539362,330.40543478260867,333.8828542539362,333.8828542539362,1.0157894736842106,336.90164369034994,-0.5748502994011976,330.15776397515526,-1.7083333333333333,331.0303399702018,325.38764965343415,328.62983091787436,333.8828542539362
20,333.58717319081325,333.9166307935141,333.58717319081325,326.6257380568975,333.58717319081325,332.83412254268904,-0.20526315789473684,336.90164369034994,-0.5269461077844312,330.15776397515526,-0.625,331.0303399702018,325.38764965343415,328.62983091787436,333.58717319081325
21,333.9559439549328,333.84350705441983,333.9559439549328,326.6257380568975,333.9559439549328,333.9559439549328,0.5210526315789473,331.4209009952855,-0.31137724550898205,330.15776397515526,0.7916666666666666,331.0303399702018,342.5410349580253,339.80041906757464,333.9559439549328
22,333.6536183735375,331.38476840011367,333.6536183735375,330.40543478260867,333.6536183735375,332.2763667671115,3.4052631578947365,333.6799371398638,0.04790419161676647,330.15776397515526,-0.625,340.03768973501417,325.38764965343415,328.62983091787436,333.6536183735375
23,333.5772064134046,331.776193870278,333.5772064134046,330.40543478260867,333.5772064134046,333.5772064134046,-0.2684210526315789,336.90164369034994,-0.7664670658682635,330.15776397515526,-1.125,340.03768973501417,325.38764965343415,328.62983091787436,333.5772064134046
24,333.7433193702152,333.7433193702152,333.7433193702152,330.40543478260867,333.7433193702152,333.21696082651744,-0.5105263157894737,333.6799371398638,-0.1437125748502994,330.15776397515526,-0.7916666666666666,340.03768973501417,325.38764965343415,328.62983091787436,333.52719184961967
25,333.8695652173913,333.7368496079829,333.8695652173913,330.40543478260867,333.8695652173913,333.75079182263175,-0.41578947368421054,336.90164369034994,-0.31137724550898205,330.15776397515526,-1.2083333333333333,340.03768973501417,325.38764965343415,328.62983091787436,334.3203282464728
26,332.8928210313448,331.38476840011367,332.8928210313448,332.620852402746,332.8928210313448,332.8928210313448,0.12105263157894736,331.4209009952855,0.023952095808383242,330.15776397515526,-0.7083333333333334,331.0303399702018,325.38764965343415,328.62983091787436,332.8928210313448
27,333.7167412971255,333.7167412971255,333.7167412971255,326.6257380568975,333.7167412971255,333.7167412971255,0.2473684210526316,333.6799371398638,-0.31137724550898205,330.15776397515526,0.2916666666666667,331.0303399702018,342.5410349580253,339.80041906757464,333.1911891736251
28,334.75660840676005,333.9166307935141,334.75660840676005,337.59796027911966,334.75660840676005,334.75660840676005,-0.6368421052631579,331.4209009952855,-0.023952095808383242,330.15776397515526,-0.375,340.03768973501417,325.38764965343415,328.62983091787436,336.6757067011049
29,333.6270403004478,333.7368496079829,333.6270403004478,333.38324215375764,333.6270403004478,333.3004606968039,-0.5631578947368421,336.90164369034994,-0.4550898203592814,330.15776397515526,-1.5416666666666667,332.73232862096563,325.38764965343415,328.62983091787436,333.6270403004478
30,333.9825220280225,333.86712584301915,333.9825220280225,330.40543478260867,333.9825220280225,333.9727364040752,1.3,331.4209009952855,0.0718562874251497,330.15776397515526,-0.7083333333333334,331.0303399702018,325.38764965343415,328.62983091787436,333.9825220280225
31,333.6768741874909,333.5912471395881,333.6768741874909,333.6955086813029,333.6768741874909,333.6768741874909,5.436842105263158,331.4209009952855,-0.9580838323353292,330.15776397515526,-1.5416666666666667,340.03768973501417,325.38764965343415,328.62983091787436,333.6768741874909
32,334.0489672107468,334.0489672107468,334.0489672107468,337.59796027911966,334.0489672107468,334.0489672107468,-0.3736842105263158,331.4209009952855,0.8383233532934131,330.15776397515526,0.5416666666666666,332.73232862096563,342.5410349580253,339.80041906757464,333.5951626835589
33,333.6602628918099,331.776193870278,333.6602628918099,330.40543478260867,333.6602628918099,333.3004606968039,0.14210526315789473,336.90164369034994,-0.6227544910179641,330.15776397515526,-0.875,332.73232862096563,325.38764965343415,328.62983091787436,333.6602628918099
34,334.2582695363282,333.86712584301915,334.2582695363282,337.59796027911966,334.2582695363282,334.2582695363282,-0.11052631578947368,333.6799371398638,0.04790419161676647,330.15776397515526,0.4583333333333333,340.03768973501417,342.5410349580253,328.62983091787436,333.2565647869135
35,334.5340170446338,335.16254617789144,334.5340170446338,343.67536231884066,334.5340170446338,334.5340170446338,-0.4263157894736842,331.4209009952855,0.7664670658682635,330.15776397515526,1.0416666666666667,340.03768973501417,342.5410349580253,328.62983091787436,334.54039316975184
36,335.35461505127836,335.35461505127836,335.35461505127836,337.59796027911966,335.35461505127836,335.35461505127836,-0.6368421052631579,336.90164369034994,0.5988023952095808,330.15776397515526,0.125,340.03768973501417,342.5410349580253,339.80041906757464,336.6757067011049
37,333.87620973566374,333.84350705441983,333.87620973566374,326.6257380568975,333.87620973566374,333.72761301468466,0.1736842105263158,333.6799371398638,-0.5029940119760479,330.15776397515526,-0.4583333333333333,340.03768973501417,325.38764965343415,328.62983091787436,333.87620973566374
38,333.6436515961288,333.5912471395881,333.6436515961288,333.6955086813029,333.6436515961288,333.26072559746615,-0.4052631578947368,333.6799371398638,-0.934131736526946,330.15776397515526,-1.9583333333333333,332.73232862096563,325.38764965343415,328.62983091787436,333.35012957097615
39,333.4609273436372,333.4609273436372,333.4609273436372,337.59796027911966,333.4609273436372,332.9362222862079,-0.11052631578947368,336.90164369034994,0.38323353293413176,330.15776397515526,1.0416666666666667,340.03768973501417,342.5410349580253,339.80041906757464,333.2565647869135
40,334.6403293369926,334.9064209617045,334.6403293369926,326.6257380568975,334.6403293369926,335.30708321336016,0.3105263157894737,331.4209009952855,-0.3592814371257485,330.15776397515526,-0.5416666666666666,332.73232862096563,325.38764965343415,328.62983091787436,334.6403293369926
41,333.4243824931388,331.38476840011367,333.4243824931388,330.40543478260867,333.4243824931388,333.4243824931388,-0.5842105263157895,331.4209009952855,-0.5508982035928144,330.15776397515526,-1.7916666666666667,340.03768973501417,325.38764965343415,328.62983091787436,333.4243824931388
42,333.61042900476673,331.38476840011367,333.61042900476673,332.620852402746,333.61042900476673,332.83412254268904,0.4789473684210526,333.6799371398638,-0.1437125748502994,330.15776397515526,-0.7916666666666666,332.73232862096563,325.38764965343415,328.62983091787436,333.61042900476673
43,334.0257113967933,333.7368496079829,334.0257113967933,330.40543478260867,334.0257113967933,334.0257113967933,-0.4473684210526316,336.90164369034994,-0.11976047904191615,330.15776397515526,-0.4583333333333333,332.73232862096563,325.38764965343415,328.62983091787436,334.0257113967933
44,333.7433193702152,334.9401282965075,333.7433193702152,333.38324215375764,333.7433193702152,333.21696082651744,0.06842105263157895,336.90164369034994,-0.5988023952095808,330.15776397515526,-0.625,340.03768973501417,325.38764965343415,328.62983091787436,333.7433193702152
45,333.7267080745341,331.38476840011367,333.7267080745341,330.40543478260867,333.7267080745341,333.7267080745341,2.163157894736842,333.6799371398638,0.023952095808383242,330.15776397515526,-0.625,331.0303399702018,325.38764965343415,328.62983091787436,333.7267080745341
